2944
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,9,7,5,11,13,15,14,12,10,3,8,6,4,2,1],[],59)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,3,10,12,14,15,13,11,5,7,9,8,6,4,2,1],[],55)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,11,5,7,9,8,3,10,12,14,15,13,6,4,2,1],[],60)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,9,8,6,4,12,10,3,7,14,15,13,11,5,2,1],[],66)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,3,10,12,4,6,8,9,7,14,15,13,11,5,2,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,5,11,13,15,14,7,9,8,6,4,12,10,3,1],[],56)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,2,4,6,8,9,7,5,11,13,15,14,12,10,3,1],[],55)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,9,7,14,15,13,11,5,2,3,10,12,4,6,8,1],[],69)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,4,6,13,15,14,12,10,3,7,9,8,1],[],66)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,11,5,2,3,10,12,4,6,13,15,14,7,9,8,1],[],70)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,5,11,13,15,14,12,10,3,2,4,6,8,1],[],68)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
([1,9,7,3,10,12,14,15,13,11,5,2,4,6,8,1],[],65)
